test,domain,skill,difficulty,question_text_latex,option_A_latex,option_B_latex,option_C_latex,option_D_latex,correct_answer,correct_answer_spr_latex,step_1,step_2,step_3,step_4,step_5,step_6
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$(x+\frac{2}{x})^2 - 8(x+\frac{2}{x}) + 15 = 0$  What is the sum of all integer solutions to the equation above?,,,,,3,3,The given equation is quadratic in form. Let the expression $u = x+\frac{2}{x}$.,Substitute $u$ into the equation to get a standard quadratic equation: $u^2 - 8u + 15 = 0$.,Factor the quadratic equation in $u$: $(u-3)(u-5)=0$. This gives two possible values for $u$: $u=3$ or $u=5$.,"Case 1: $u=3$. Substitute back to get $x+\frac{2}{x}=3$. Multiply by $x$ to get $x^2+2=3x$, which rearranges to $x^2-3x+2=0$. Factoring gives $(x-1)(x-2)=0$, so the integer solutions for this case are $x=1$ and $x=2$.","Case 2: $u=5$. Substitute back to get $x+\frac{2}{x}=5$. Multiply by $x$ to get $x^2+2=5x$, which rearranges to $x^2-5x+2=0$. The solutions to this quadratic are $x = \frac{5 \pm \sqrt{25-8}}{2} = \frac{5 \pm \sqrt{17}}{2}$, which are not integers.","The only integer solutions are from Case 1, which are 1 and 2. The sum of all integer solutions is $1+2=3$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"$x^2=5x+3y$ \\ $y^2=3x+5y$ \\ If $x$ and $y$ are real numbers that satisfy the system of equations above and $x \neq y$, what is the value of $x+y$?",$-2$,$0$,$2$,$8$,C,,The given system of equations has a symmetric structure. A useful strategy is to subtract the second equation from the first.,Subtracting the equations gives: $x^2 - y^2 = (5x+3y) - (3x+5y)$.,Simplify the right side: $x^2 - y^2 = 5x-3x + 3y-5y = 2x-2y$.,"The left side is a difference of squares, which factors as $(x-y)(x+y)$. The right side can be factored as $2(x-y)$.",The equation becomes $(x-y)(x+y) = 2(x-y)$. Rearrange to one side: $(x-y)(x+y) - 2(x-y) = 0$.,"Factor out the common term $(x-y)$: $(x-y)((x+y)-2)=0$. Since the problem states that $x \neq y$, the term $(x-y)$ cannot be zero. Therefore, the other factor must be zero: $x+y-2=0$, which means $x+y=2$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$\sqrt{x-2\sqrt{x+7}}=1$ What is the solution to the equation above?,,,,,9,9,"To solve the given radical equation, first square both sides to remove the outermost square root: $(\sqrt{x-2\sqrt{x+7}})^2 = 1^2$, which simplifies to $x-2\sqrt{x+7}=1$.",Isolate the remaining radical term. Subtract $x$ from both sides: $-2\sqrt{x+7}=1-x$. Multiply by -1: $2\sqrt{x+7}=x-1$.,Square both sides again to eliminate the radical: $(2\sqrt{x+7})^2 = (x-1)^2$. This gives $4(x+7) = x^2-2x+1$.,"Expand and rearrange into a standard quadratic equation: $4x+28 = x^2-2x+1$, which becomes $x^2-6x-27=0$.",Factor the quadratic equation: $(x-9)(x+3)=0$. The potential solutions are $x=9$ and $x=-3$.,"Because we squared the equation, we must check for extraneous solutions in the step before the second squaring, $2\sqrt{x+7}=x-1$. For $x=9$, $2\sqrt{9+7}=2(4)=8$ and $9-1=8$. This is valid. For $x=-3$, $2\sqrt{-3+7}=2(2)=4$ but $-3-1=-4$. This is not valid. So, the only solution is $x=9$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,How many distinct integer solutions does the equation $|x^2-12| = |x|$ have?,0,1,2,4,D,,The equation $|A|=|B|$ is equivalent to two separate equations: $A=B$ or $A=-B$.,Case 1: The expressions inside the absolute value are equal. $x^2-12=x$.,Rearrange into a standard quadratic equation: $x^2-x-12=0$. Factoring gives $(x-4)(x+3)=0$. The solutions for this case are the integers $x=4$ and $x=-3$.,Case 2: The expressions inside the absolute value are opposites. $x^2-12=-x$.,Rearrange into a standard quadratic equation: $x^2+x-12=0$. Factoring gives $(x+4)(x-3)=0$. The solutions for this case are the integers $x=-4$ and $x=3$.,"The distinct integer solutions from both cases are $-4, -3, 3,$ and $4$. There are a total of 4 distinct integer solutions."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$\log_3{x} + \log_x{81} = 5$ What is the product of all solutions to the equation above?,81,84,243,246,C,,"To handle the different bases in the logarithms, use the change of base formula: $\log_b(a) = \frac{\log_c(a)}{\log_c(b)}$. We will change the base of the second term to 3.","The second term becomes $\log_x(81) = \frac{\log_3(81)}{\log_3(x)}$. Since $3^4=81$, this simplifies to $\frac{4}{\log_3(x)}$.",The equation is now $\log_3(x) + \frac{4}{\log_3(x)} = 5$. This equation is quadratic in form. Let $u = \log_3(x)$.,Substitute $u$ into the equation: $u + \frac{4}{u} = 5$. Multiply by $u$ to clear the fraction: $u^2+4=5u$. Rearrange to $u^2-5u+4=0$.,Factor the quadratic in $u$: $(u-1)(u-4)=0$. The solutions for $u$ are $u=1$ and $u=4$.,Substitute back to solve for $x$. Case 1: $\log_3(x)=1 \implies x=3^1=3$. Case 2: $\log_3(x)=4 \implies x=3^4=81$. The product of the solutions is $3 \times 81 = 243$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,For what positive value of the constant $k$ does the system of equations $y=|x^2-4|$ and $y=k$ have exactly three distinct real solutions?,,,,,4,4,The solutions to the system are the intersection points of the two graphs. Let's analyze the graph of $y=|x^2-4|$.,"The graph of $f(x)=x^2-4$ is a parabola with its vertex at $(0,-4)$ and x-intercepts at $x=\pm2$ (where $x^2-4=0$).","The graph of $y=|x^2-4|$ takes the graph of $f(x)$ and reflects the portion below the x-axis (where $f(x)<0$) across the x-axis. The vertex at $(0,-4)$ is reflected to a local maximum at $(0,4)$.",The graph of $y=k$ is a horizontal line. We want this line to intersect the graph of $y=|x^2-4|$ at exactly three points.,"Visualizing the graph of $y=|x^2-4|$ (a 'W' shape), a horizontal line can intersect it 2, 3, or 4 times, or not at all.","An intersection of exactly three points occurs when the horizontal line passes through the local maximum at $(0,4)$. At this height, the line touches the vertex and cuts through the two 'arms' of the W. Thus, this occurs when $k=4$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,What is the sum of all real solutions to the equation $(x^2-2)^2-x-2=0$?,0,1,2,3,A,,"Expand the given equation: $(x^4 - 4x^2 + 4) - x - 2 = 0$, which simplifies to the quartic equation $x^4 - 4x^2 - x + 2 = 0$.",This problem relates to the function $f(x)=x^2-2$. The equation can be written as $f(f(x))=x$. The solutions to $f(x)=x$ must also be solutions to this quartic equation. Let's find them.,"Solve $f(x)=x$: $x^2-2=x$, which is $x^2-x-2=0$. Factoring gives $(x-2)(x+1)=0$. So, $x=2$ and $x=-1$ are two of the solutions to the quartic.","Since $x=2$ and $x=-1$ are roots of the quartic polynomial, $(x-2)(x+1) = x^2-x-2$ must be a factor of $x^4 - 4x^2 - x + 2$.",Use polynomial long division to divide $x^4 - 4x^2 - x + 2$ by $x^2-x-2$. The division yields the quadratic factor $x^2+x-1$.,The quartic equation is now factored as $(x^2-x-2)(x^2+x-1)=0$. The sum of all solutions is the sum of the solutions from the first factor plus the sum of the solutions from the second factor. Sum from $x^2-x-2=0$ is $-(-1)/1=1$. Sum from $x^2+x-1=0$ is $-1/1=-1$. The total sum is $1 + (-1) = 0$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,The sum of the area and the circumference of a circle is $24\pi$. The area of the circle is $k\pi$. What is the value of $k$?,,,,,16,16,Let the radius of the circle be $r$. The formula for the area is $A = \pi r^2$ and the formula for the circumference is $C = 2\pi r$.,The problem states that the sum of the area and circumference is $24\pi$. This can be written as the equation: $\pi r^2 + 2\pi r = 24\pi$.,"To solve for $r$, first divide the entire equation by $\pi$: $r^2 + 2r = 24$.",Rearrange this into a standard quadratic equation: $r^2 + 2r - 24 = 0$.,"Factor the quadratic equation: $(r+6)(r-4)=0$. This gives two possible values for $r$: $r=-6$ and $r=4$. Since the radius of a circle must be a positive value, we have $r=4$.","The question asks for the value of $k$, where the area is $k\pi$. The area is $A = \pi r^2 = \pi (4)^2 = 16\pi$. Therefore, the value of $k$ is 16."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$\frac{x+2}{x-2} - \frac{x-2}{x+2} = \frac{5}{6}$  What is the product of all solutions to the equation above?,$-4$,$-1$,$4$,$9.6$,A,,The domain of the equation requires that $x \neq 2$ and $x \neq -2$. The least common denominator is $6(x-2)(x+2)$.,Multiply every term in the equation by the least common denominator to eliminate the fractions: $6(x+2)(x+2) - 6(x-2)(x-2) = 5(x-2)(x+2)$.,Expand the terms: $6(x^2+4x+4) - 6(x^2-4x+4) = 5(x^2-4)$.,Distribute the constants: $(6x^2+24x+24) - (6x^2-24x+24) = 5x^2-20$.,"Simplify the left side. The $6x^2$ and $24$ terms cancel out, leaving $24x - (-24x) = 48x$. The equation becomes $48x = 5x^2-20$.","Rearrange into a standard quadratic equation: $5x^2 - 48x - 20 = 0$. For a quadratic equation $ax^2+bx+c=0$, the product of the solutions is given by $c/a$. Here, the product is $\frac{-20}{5} = -4$. The solutions are not 2 or -2, so they are valid."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"$x^2+y^2=13$ \\ $x-y=1$ \\ For a solution $(x,y)$ to the system above, what is the value of $x^3-y^3$?",7,13,19,35,C,,We need to find the value of $x^3-y^3$. Use the difference of cubes factorization: $x^3-y^3 = (x-y)(x^2+xy+y^2)$.,"From the given system, we already know the values of $x-y=1$ and $x^2+y^2=13$. The only unknown part of the expression is the product $xy$.","We can find $xy$ by using the given information. Take the second equation, $x-y=1$, and square both sides: $(x-y)^2 = 1^2$.",Expand the left side: $x^2-2xy+y^2=1$.,We can regroup this as $(x^2+y^2) - 2xy = 1$. Substitute the given value $x^2+y^2=13$: $13-2xy=1$.,"Solve for $xy$: $12=2xy$, so $xy=6$. Now substitute all known values into the factorization from Step 1: $x^3-y^3 = (1)(13+6) = 19$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"In the quadratic equation $x^2 + kx + 1 = 0$, the positive difference between the two real roots is 1. What is one possible value of the constant $k$?",$\sqrt{3}$,$\sqrt{5}$,$3$,$5$,B,,Let the roots of the equation be $r_1$ and $r_2$. We are given that $|r_1 - r_2| = 1$.,"A useful identity relates the difference, sum, and product of the roots: $(r_1-r_2)^2 = (r_1+r_2)^2 - 4r_1r_2$.","From Vieta's formulas for the equation $x^2+kx+1=0$, the sum of the roots is $r_1+r_2 = -k/1 = -k$, and the product is $r_1r_2=1/1=1$.",Substitute the given difference and the expressions from Vieta's formulas into the identity: $(1)^2 = (-k)^2 - 4(1)$.,Simplify the equation: $1 = k^2 - 4$.,Solve for $k$: $k^2 = 5$. The possible values for $k$ are $k = \sqrt{5}$ and $k = -\sqrt{5}$. One possible value is $\sqrt{5}$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"$x^2+xy=12$ \\ $y^2+xy=4$ \\ If $x$ and $y$ are positive constants that satisfy the system of equations above, what is the value of $x-y$?",,,,,2,2,A good strategy for this system is to add the two equations. This gives $(x^2+xy) + (y^2+xy) = 12+4$.,Combine the terms on the left side: $x^2+2xy+y^2=16$. The left side is a perfect square trinomial.,"The equation simplifies to $(x+y)^2=16$. Taking the square root gives $x+y=\pm 4$. Since $x$ and $y$ are given to be positive, their sum must be positive, so $x+y=4$.",Now substitute $x+y=4$ back into the first original equation. The first equation can be factored as $x(x+y)=12$.,"This gives $x(4)=12$, so $x=3$.","Using $x+y=4$ and $x=3$, we find that $y=1$. The question asks for the value of $x-y$, which is $3-1=2$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$x^{-4} - 5x^{-2} - 36=0$  What is the product of all real solutions to the given equation?,$-9$,$-\frac{1}{9}$,$\frac{1}{9}$,$9$,B,,The given equation is quadratic in form. Note that $x^{-4}=(x^{-2})^2$. Let the variable $u=x^{-2}$.,Substitute $u$ into the equation to get a standard quadratic equation: $u^2 - 5u - 36=0$.,Factor the quadratic equation in $u$: $(u-9)(u+4)=0$. This gives two possible values for $u$: $u=9$ or $u=-4$.,"Case 1: $u=9$. Substitute back to get $x^{-2}=9$, which means $\frac{1}{x^2}=9$. Taking the reciprocal gives $x^2=\frac{1}{9}$. The real solutions for this case are $x = \pm \frac{1}{3}$.","Case 2: $u=-4$. Substitute back to get $x^{-2}=-4$, which means $\frac{1}{x^2}=-4$. This implies $x^2 = -\frac{1}{4}$. There are no real solutions for $x$ in this case, as the square of a real number cannot be negative.",The only real solutions are $x=\frac{1}{3}$ and $x=-\frac{1}{3}$. The product of all real solutions is $(\frac{1}{3})(-\frac{1}{3}) = -\frac{1}{9}$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$\sqrt{x^2+6x+9} = 2x-1$  What is the solution to the equation above?,$-2/3$ and $4$,$-2/3$ only,$4$ only,No solution,C,,"The expression under the square root, $x^2+6x+9$, is a perfect square trinomial, equal to $(x+3)^2$.",The equation can be rewritten as $\sqrt{(x+3)^2} = 2x-1$.,"The square root of a square is the absolute value of the expression, so the equation becomes $|x+3| = 2x-1$.","An absolute value equation $|A|=B$ implies that $B \ge 0$. So, we must have $2x-1 \ge 0$, which means $x \ge 1/2$. This condition is crucial for checking solutions.","We now solve $|x+3|=2x-1$, which splits into two cases. Case A: $x+3=2x-1$, which gives $x=4$. Case B: $x+3=-(2x-1)$, which gives $x+3=-2x+1$, so $3x=-2$, and $x=-2/3$.","We must check both potential solutions against the condition from Step 4 ($x \ge 1/2$). The solution $x=4$ is valid because $4 \ge 1/2$. The solution $x=-2/3$ is not valid because $-2/3 < 1/2$. Therefore, the only solution is $4$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"The system of equations $y=x^2-2$ and $x^2+y^2=k$ has exactly three distinct real solutions for $(x,y)$. What is the value of the constant $k$?",,,,,4,4,"To find the intersection points, substitute the expression for $x^2$ from the first equation, $x^2=y+2$, into the second equation: $(y+2)+y^2=k$.",This gives a quadratic equation for the y-coordinates of the intersection points: $y^2+y+(2-k)=0$.,"For each y-coordinate that is a solution to this quadratic, the corresponding x-coordinates are found from $x=\pm\sqrt{y+2}$. For $x$ to be real, we need $y+2 \ge 0$, or $y \ge -2$.","If $y+2 > 0$, we get two distinct x-values for each y. If $y+2=0$ (i.e., $y=-2$), we get one x-value, $x=0$.","To get a total of exactly three distinct real solutions for $(x,y)$, we need one y-value to produce two x-values, and another y-value to produce one x-value. This means one solution to the quadratic in $y$ must be $y=-2$, and the other solution, $y_2$, must satisfy $y_2 > -2$.","Plug $y=-2$ into the quadratic $y^2+y+(2-k)=0$: $(-2)^2+(-2)+(2-k)=0 \implies 4-2+2-k=0 \implies k=4$. With $k=4$, the quadratic is $y^2+y-2=0$, or $(y+2)(y-1)=0$, giving $y=-2$ and $y=1$. Both values satisfy the conditions, so $k=4$ is correct."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$8x^{3/2} - 7x^{3/4} - 1 = 0$ What is the solution to the equation above?,$-1/8$,$1$,$1$ and $-1/8$,No solution,B,,The equation is quadratic in form. The exponents are $3/2$ and $3/4$. Notice that $x^{3/2} = (x^{3/4})^2$.,Let $u = x^{3/4}$. The equation can be rewritten in terms of $u$: $8u^2 - 7u - 1 = 0$.,"Factor the quadratic equation in $u$. We are looking for two numbers that multiply to $8(-1)=-8$ and add to $-7$. These are $-8$ and $1$. So, $8u^2-8u+u-1=0 \implies 8u(u-1)+1(u-1)=0 \implies (8u+1)(u-1)=0$.",The possible values for $u$ are $u=1$ and $u=-1/8$.,Case 1: $u=1$. Substitute back: $x^{3/4}=1$. Raising both sides to the power of $4/3$ gives $x=1^{4/3}=1$.,"Case 2: $u=-1/8$. Substitute back: $x^{3/4}=-1/8$. The expression $x^{3/4}$ is defined as $(\sqrt[4${x})^3$. For $x$ to be a real number, $\sqrt[4${x}$ must be a non-negative real number. Its cube cannot be negative. Thus, this case yields no real solution. The only solution is $x=1$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"The roots of the equation $x^2+ax+b=0$ are $a$ and $b$. If $a$ and $b$ are distinct non-zero constants, what is the value of $a+b$?",,,,,-1,-1,"The problem gives a relationship between the coefficients of a quadratic equation and its roots. We can use Vieta's formulas, which state that for a quadratic equation $x^2+px+q=0$, the sum of the roots is $-p$ and the product of the roots is $q$.","For the equation $x^2+ax+b=0$, the coefficients are $p=a$ and $q=b$. The roots are also given as $a$ and $b$.","Applying Vieta's formulas: The sum of the roots is $a+b$. This must be equal to the negative of the x-coefficient, which is $-a$. So, we have the equation $a+b=-a$.","The product of the roots is $ab$. This must be equal to the constant term, which is $b$. So, we have the equation $ab=b$.","From the second equation, $ab=b$, we can write $ab-b=0$ or $b(a-1)=0$. Since we are given that $b$ is non-zero, we must have $a-1=0$, which means $a=1$.",Substitute $a=1$ into the first equation from step 3: $1+b=-1$. Solving for $b$ gives $b=-2$. The value of $a+b$ is $1+(-2)=-1$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"$a+b=4$ \\ $\frac{1}{a}+\frac{1}{b}=2$ \\ Given the system of equations above, what is the value of $a^2+b^2$?",8,10,12,16,C,,The goal is to find $a^2+b^2$. We can relate this to the given information using the identity $(a+b)^2 = a^2+b^2+2ab$. Rearranging gives $a^2+b^2 = (a+b)^2 - 2ab$.,We are given $a+b=4$. We need to find the value of the product $ab$.,"Use the second equation, $\frac{1}{a}+\frac{1}{b}=2$. Combine the fractions on the left side by finding a common denominator: $\frac{b+a}{ab} = 2$.",This simplifies to $\frac{a+b}{ab}=2$.,Substitute the given value $a+b=4$ into this equation: $\frac{4}{ab}=2$.,"Solving for $ab$ gives $4 = 2ab$, so $ab=2$. Now substitute the values of $a+b$ and $ab$ into the identity from Step 1: $a^2+b^2 = (4)^2 - 2(2) = 16-4=12$."
